200,200,202,202,202,202,202,200,200,200,200,200,203,203,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,201,201,201,201,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,202,202,202,202,202,202,202,202,202,203,203,203,203,0,0,200,0,0,0,0,0,0,0,0,202,202,202,202,0,0,0,0,0,0,0,0,0,202,201,201,201,201,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,202,202,202,202,202,202,202,202,202,203,203,203,203,0,0,200,0,0,0,0,0,0,0,0,202,202,202,202,202,0,0,0,0,0,0,231,0,0,0,201,201,201,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,202,202,202,202,202,202,202,202,202,203,203,203,203,0,0,200,0,0,0,202,202,0,0,0,0,202,202,202,202,202,0,0,0,231,0,0,0,0,0,0,201,201,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,202,202,0,0,0,0,0,0,202,203,203,203,203,0,0,200,0,212,0,202,202,202,0,0,0,0,0,202,202,202,0,0,231,0,0,231,0,0,0,0,0,201,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,200,0,0,0,202,202,202,202,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,202,0,0,0,0,6,0,0,0,0,0,0,0,0,202,202,202,202,202,202,0,0,0,0,6,0,0,0,0,231,0,202,202,200,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,100,100,100,0,0,142,0,0,0,0,102,253,102,0,0,0,222,0,0,202,202,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,202,202,200,200,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,202,0,0,0,0,202,202,202,0,0,0,0,0,0,202,202,202,202,202,202,202,202,102,102,102,102,102,102,102,0,0,202,202,200,200,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
