200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,0,0,0,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,0,0,0,0,0,200,200,200,0,0,0,6,0,0,0,200,200,200,200,200,200,200,0,0,0,0,0,112,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,222,0,0,0,222,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,-1,0,0,0,233,0,0,0,222,222,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,122,0,100,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,100,0,0,0,232,0,0,0,0,222,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,112,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,221,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,0,6,0,0,200,200,200,200,200,200,200,0,0,0,0,0,122,0,0,122,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,6,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
